Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 +to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728482
Heightened Def Con from 0.00728482 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +++to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +++to 0.00728483
Heightened Def Con from 0.00728483 ++to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 ++to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 ++to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 +to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728483
Heightened Def Con from 0.00728483 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 ++to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 +to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728484
Heightened Def Con from 0.00728484 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +++to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 +to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
Heightened Def Con from 0.00728485 to 0.00728485
